# recorded=2026-09-18T17:19:56+0800
# uname=Linux iZ0jl59glej0v8rv680qyqZ 6.8.0-137-generic #137-Ubuntu SMP PREEMPT_DYNAMIC Fri Jul 17 20:28:23 UTC 2026 x86_64 x86_64
# python=3.11.15 cpu_count=4
# workers=9 period_s=0.1 beats=1050
beat,wall_ms,cpu_ms,duty,units
178,102.000,41.549,0.40734,28.514
179,100.000,34.659,0.34659,24.261
180,106.001,34.321,0.32378,22.665
181,100.000,34.134,0.34134,23.894
182,100.000,45.219,0.45219,31.654
183,100.000,41.475,0.41475,29.032
184,100.000,41.343,0.41343,28.940
185,100.000,40.336,0.40336,28.235
186,101.673,45.265,0.44520,31.164
187,100.000,34.063,0.34063,23.844
188,100.000,41.659,0.41659,29.161
189,102.327,43.261,0.42278,29.594
190,100.000,41.517,0.41517,29.062
191,100.998,37.016,0.36650,25.655
192,101.001,41.841,0.41427,28.999
193,101.444,46.049,0.45394,31.776
194,100.000,44.793,0.44793,31.355
195,102.947,34.706,0.33713,23.599
196,100.000,43.604,0.43604,30.523
197,100.000,40.926,0.40926,28.648
198,100.000,34.516,0.34516,24.161
199,100.609,44.052,0.43786,30.650
200,101.000,41.409,0.40999,28.699
201,103.882,41.926,0.40359,28.251
202,103.119,41.961,0.40692,28.485
203,104.002,34.249,0.32931,23.051
204,100.996,34.172,0.33834,23.684
205,105.000,35.101,0.33429,23.400
206,100.000,35.195,0.35195,24.636
207,100.000,40.731,0.40730,28.511
208,102.000,41.970,0.41147,28.803
209,102.001,42.171,0.41343,28.940
210,102.000,45.592,0.44698,31.288
211,101.171,45.924,0.45393,31.775
212,100.000,42.865,0.42865,30.005
213,101.828,35.998,0.35351,24.746
214,101.001,42.037,0.41621,29.135
215,100.000,34.822,0.34822,24.375
216,103.000,35.263,0.34236,23.965
217,102.000,40.250,0.39461,27.623
218,100.000,33.429,0.33429,23.400
219,102.000,42.832,0.41993,29.395
220,101.000,39.745,0.39352,27.546
221,105.002,36.529,0.34789,24.352
222,100.000,44.164,0.44164,30.914
223,105.998,36.132,0.34087,23.861
224,104.118,43.882,0.42146,29.503
225,101.881,41.257,0.40495,28.347
226,100.000,40.097,0.40097,28.068
227,103.000,36.914,0.35839,25.088
228,102.499,43.821,0.42753,29.927
229,100.000,42.355,0.42355,29.649
230,101.503,40.476,0.39877,27.914
