# recorded=2026-09-18T16:51:18+0800
# uname=Linux iZ0jl59glej0v8rv680qyqZ 6.8.0-137-generic #137-Ubuntu SMP PREEMPT_DYNAMIC Fri Jul 17 20:28:23 UTC 2026 x86_64 x86_64
# python=3.11.15 cpu_count=4
# workers=5 period_s=0.1 beats=1050
beat,wall_ms,cpu_ms,duty,units
894,100.000,99.619,0.99619,69.733
895,100.000,99.950,0.99950,69.965
896,100.000,99.911,0.99911,69.938
897,100.000,99.926,0.99926,69.948
898,100.000,93.984,0.93984,65.789
899,100.000,99.957,0.99956,69.970
900,100.000,99.775,0.99775,69.842
901,100.000,99.948,0.99948,69.964
902,100.000,99.969,0.99969,69.978
903,100.000,98.981,0.98981,69.286
904,100.000,99.976,0.99976,69.983
905,100.000,99.364,0.99364,69.555
906,100.000,99.975,0.99975,69.983
907,100.000,99.097,0.99096,69.368
908,100.000,99.973,0.99973,69.981
909,100.000,99.894,0.99894,69.926
910,100.000,99.968,0.99968,69.978
911,100.000,99.938,0.99938,69.956
912,100.000,99.402,0.99402,69.581
913,100.000,99.113,0.99113,69.379
914,100.000,99.849,0.99849,69.894
915,100.000,99.850,0.99850,69.895
916,100.000,99.847,0.99847,69.893
917,100.000,99.845,0.99845,69.891
918,100.000,99.506,0.99506,69.654
919,100.000,99.848,0.99848,69.893
920,100.000,99.850,0.99850,69.895
921,100.000,99.830,0.99830,69.881
922,100.000,99.848,0.99848,69.894
923,100.000,99.266,0.99266,69.486
924,100.000,99.857,0.99857,69.900
925,100.000,99.178,0.99178,69.424
926,100.000,99.851,0.99851,69.896
927,100.000,98.990,0.98990,69.293
928,100.000,99.605,0.99605,69.724
929,100.000,99.848,0.99848,69.894
930,100.000,99.852,0.99852,69.897
931,100.000,97.265,0.97265,68.085
932,100.000,99.969,0.99969,69.978
933,100.000,99.944,0.99944,69.961
934,100.000,99.974,0.99974,69.982
935,100.000,99.684,0.99684,69.779
936,100.000,99.955,0.99955,69.968
937,100.000,99.920,0.99920,69.944
938,100.000,99.899,0.99899,69.929
939,100.000,99.743,0.99743,69.820
940,100.000,99.943,0.99943,69.960
941,100.007,92.332,0.92326,64.628
942,100.000,96.393,0.96393,67.475
943,100.000,99.840,0.99840,69.888
944,100.000,99.849,0.99849,69.895
945,100.000,99.849,0.99849,69.894
946,100.000,98.018,0.98018,68.613
947,100.000,99.892,0.99892,69.925
948,100.000,99.976,0.99976,69.983
949,100.000,99.880,0.99880,69.916
950,100.000,99.971,0.99971,69.979
951,100.000,99.927,0.99927,69.949
952,100.000,99.956,0.99956,69.969
953,100.000,99.819,0.99819,69.873
954,100.000,99.972,0.99972,69.980
955,100.000,99.532,0.99532,69.672
956,100.000,99.971,0.99971,69.980
957,100.000,99.889,0.99889,69.922
958,100.000,99.866,0.99866,69.906
959,100.000,99.065,0.99065,69.345
960,100.000,99.976,0.99976,69.983
961,100.000,99.909,0.99909,69.936
962,100.000,99.965,0.99965,69.975
963,100.000,96.951,0.96950,67.865
964,100.000,99.026,0.99026,69.318
965,100.000,99.655,0.99655,69.759
966,100.000,99.975,0.99975,69.982
967,100.000,99.079,0.99079,69.355
968,100.000,99.665,0.99665,69.766
969,100.000,99.551,0.99550,69.685
970,100.000,99.889,0.99889,69.923
971,100.000,99.938,0.99938,69.956
972,100.000,99.945,0.99945,69.961
973,100.000,99.936,0.99936,69.955
974,100.000,99.957,0.99957,69.970
975,100.000,99.781,0.99781,69.847
976,100.000,99.900,0.99900,69.930
977,100.000,99.936,0.99936,69.955
978,100.000,99.949,0.99949,69.964
979,100.000,99.913,0.99913,69.939
980,100.000,99.902,0.99902,69.931
981,100.000,99.873,0.99873,69.911
982,100.000,99.903,0.99903,69.932
983,100.000,99.897,0.99897,69.928
984,100.000,97.212,0.97212,68.048
985,100.000,99.901,0.99901,69.931
986,100.000,99.902,0.99902,69.931
987,100.000,98.656,0.98656,69.059
988,100.000,99.471,0.99471,69.629
989,100.000,98.071,0.98071,68.650
990,100.000,95.562,0.95562,66.893
991,100.000,99.943,0.99942,69.960
992,100.000,99.969,0.99969,69.979
993,100.000,99.978,0.99978,69.985
994,100.000,99.905,0.99905,69.933
995,100.000,95.574,0.95574,66.901
996,100.000,99.968,0.99968,69.978
997,100.000,95.789,0.95789,67.052
998,100.000,99.950,0.99950,69.965
999,100.000,99.146,0.99146,69.402
1000,100.000,99.973,0.99973,69.981
1001,100.000,99.947,0.99947,69.963
1002,100.000,99.974,0.99974,69.982
1003,100.000,99.966,0.99966,69.976
1004,100.000,99.962,0.99962,69.973
1005,100.000,89.761,0.89761,62.833
1006,100.000,99.866,0.99866,69.906
1007,100.000,99.892,0.99892,69.924
1008,100.000,99.545,0.99545,69.681
1009,100.000,99.878,0.99878,69.914
1010,100.000,99.903,0.99903,69.932
1011,100.000,99.872,0.99872,69.911
1012,100.000,99.860,0.99860,69.902
1013,100.000,99.881,0.99881,69.917
1014,100.000,99.652,0.99652,69.756
1015,100.000,99.889,0.99889,69.923
1016,100.000,99.900,0.99899,69.930
1017,100.000,99.892,0.99891,69.924
1018,100.000,99.586,0.99585,69.710
1019,100.000,99.880,0.99880,69.916
1020,100.000,99.904,0.99904,69.933
1021,100.000,99.870,0.99870,69.909
1022,100.000,99.896,0.99895,69.927
1023,100.000,99.897,0.99896,69.927
1024,100.000,99.890,0.99890,69.923
1025,100.000,99.904,0.99904,69.933
1026,100.000,99.824,0.99824,69.877
1027,100.000,98.223,0.98223,68.756
1028,100.000,97.842,0.97841,68.489
1029,100.000,99.889,0.99888,69.922
1030,100.000,99.874,0.99873,69.911
1031,100.000,99.368,0.99368,69.557
1032,100.000,97.960,0.97960,68.572
1033,100.000,99.900,0.99900,69.930
1034,100.000,98.936,0.98936,69.255
1035,100.000,99.898,0.99897,69.928
1036,100.000,99.676,0.99675,69.773
1037,100.000,99.906,0.99906,69.934
1038,100.000,99.154,0.99154,69.408
1039,100.000,99.551,0.99551,69.686
1040,100.000,99.884,0.99884,69.919
1041,100.000,99.816,0.99816,69.871
1042,100.000,99.896,0.99896,69.927
1043,100.000,99.877,0.99877,69.914
1044,100.000,99.897,0.99897,69.928
1045,100.000,98.673,0.98673,69.071
1046,100.000,82.042,0.82042,57.429
1047,100.000,99.824,0.99824,69.877
1048,100.000,99.918,0.99918,69.943
1049,100.000,99.879,0.99879,69.915
