# recorded=2026-09-18T17:23:38+0800
# uname=Linux iZ0jl59glej0v8rv680qyqZ 6.8.0-137-generic #137-Ubuntu SMP PREEMPT_DYNAMIC Fri Jul 17 20:28:23 UTC 2026 x86_64 x86_64
# python=3.11.15 cpu_count=4
# workers=24 period_s=0.1 beats=1050
beat,wall_ms,cpu_ms,duty,units
295,114.999,17.996,0.15649,10.954
296,117.001,18.000,0.15385,10.769
297,103.000,17.330,0.16825,11.777
298,100.000,15.113,0.15113,10.579
299,100.000,15.125,0.15125,10.587
300,101.999,16.088,0.15772,11.041
301,110.001,18.547,0.16861,11.803
302,100.000,15.605,0.15605,10.924
303,106.000,17.331,0.16350,11.445
304,113.000,17.996,0.15926,11.148
305,115.001,17.271,0.15018,10.512
306,107.004,17.999,0.16821,11.774
307,100.000,15.000,0.15000,10.500
308,114.998,17.995,0.15648,10.954
309,100.000,14.994,0.14994,10.496
310,111.999,17.995,0.16067,11.247
311,100.000,16.332,0.16332,11.432
312,100.000,16.220,0.16220,11.354
313,114.998,17.000,0.14783,10.348
314,100.000,15.996,0.15996,11.197
315,105.778,15.269,0.14435,10.104
316,111.218,17.558,0.15787,11.051
317,101.007,15.469,0.15315,10.720
318,100.996,15.586,0.15432,10.803
319,100.000,15.973,0.15973,11.181
320,100.000,16.209,0.16209,11.346
321,115.000,16.996,0.14779,10.345
322,110.001,17.574,0.15976,11.183
323,108.002,17.995,0.16662,11.663
324,106.997,17.997,0.16820,11.774
325,113.000,17.985,0.15916,11.141
326,105.000,17.330,0.16505,11.553
327,105.999,17.440,0.16453,11.517
328,108.001,18.002,0.16668,11.668
329,102.001,17.220,0.16882,11.818
330,111.998,17.162,0.15324,10.726
331,107.001,17.474,0.16331,11.431
332,106.999,17.163,0.16040,11.228
333,109.000,18.002,0.16515,11.561
334,102.000,16.271,0.15952,11.166
335,100.000,16.553,0.16553,11.587
336,100.000,14.829,0.14829,10.380
337,115.001,18.115,0.15752,11.026
338,100.000,17.259,0.17259,12.081
339,100.000,13.823,0.13823,9.676
340,106.000,16.992,0.16030,11.221
341,113.999,18.936,0.16610,11.627
342,100.000,18.246,0.18246,12.772
343,106.000,15.727,0.14837,10.386
344,109.999,17.835,0.16214,11.350
345,101.000,17.340,0.17168,12.018
346,108.554,18.089,0.16664,11.665
347,100.000,18.072,0.18072,12.650
348,109.446,16.897,0.15439,10.807
349,105.514,15.307,0.14507,10.155
350,111.887,17.660,0.15784,11.049
351,100.112,15.852,0.15834,11.084
352,108.887,17.342,0.15926,11.148
353,104.602,16.521,0.15794,11.056
354,101.000,17.283,0.17112,11.978
355,107.000,14.296,0.13361,9.353
356,114.000,17.996,0.15786,11.050
357,113.000,17.993,0.15923,11.146
358,115.001,17.273,0.15020,10.514
359,106.000,17.751,0.16746,11.722
360,109.999,17.999,0.16363,11.454
361,114.001,18.001,0.15790,11.053
362,108.999,17.443,0.16003,11.202
363,113.001,17.944,0.15880,11.116
364,114.000,18.000,0.15789,11.052
365,118.000,17.219,0.14592,10.214
366,106.000,17.778,0.16772,11.740
367,105.001,17.443,0.16612,11.628
368,111.002,17.944,0.16166,11.316
369,100.000,14.383,0.14383,10.068
370,113.998,18.000,0.15790,11.053
371,101.001,15.001,0.14852,10.397
372,106.000,17.999,0.16980,11.886
373,102.000,15.002,0.14708,10.295
374,107.999,17.997,0.16664,11.665
375,116.001,18.001,0.15518,10.863
376,100.000,14.999,0.14999,10.499
377,100.999,14.998,0.14850,10.395
378,100.000,14.186,0.14186,9.930
379,100.000,16.000,0.16000,11.200
380,117.999,16.942,0.14358,10.050
381,100.000,15.986,0.15986,11.190
382,115.001,16.997,0.14780,10.346
383,102.000,14.996,0.14702,10.291
384,100.999,15.000,0.14852,10.396
385,111.014,17.675,0.15922,11.145
386,100.294,17.224,0.17174,12.021
387,114.696,15.456,0.13476,9.433
388,100.000,17.241,0.17240,12.068
389,105.996,16.812,0.15861,11.103
390,106.001,17.996,0.16977,11.884
391,100.000,18.936,0.18936,13.255
392,109.000,15.505,0.14225,9.957
393,107.999,17.429,0.16138,11.297
394,103.000,17.735,0.17218,12.053
395,111.001,17.772,0.16011,11.207
396,113.002,18.001,0.15930,11.151
397,108.998,16.445,0.15087,10.561
398,106.999,18.205,0.17014,11.910
399,111.000,16.121,0.14523,10.166
400,110.000,17.994,0.16358,11.450
401,100.001,17.259,0.17259,12.081
402,108.999,17.999,0.16513,11.559
403,120.000,17.731,0.14776,10.343
404,116.000,17.577,0.15153,10.607
405,108.001,17.999,0.16666,11.666
406,103.000,14.718,0.14289,10.002
407,107.999,17.998,0.16665,11.666
408,107.000,18.001,0.16823,11.776
409,107.000,18.001,0.16823,11.776
410,104.999,17.108,0.16294,11.406
411,107.000,18.001,0.16823,11.776
412,106.000,17.442,0.16454,11.518
413,111.000,18.000,0.16216,11.351
414,100.000,17.058,0.17058,11.940
415,107.000,14.645,0.13687,9.581
416,112.498,18.511,0.16455,11.518
417,101.055,17.391,0.17209,12.046
418,107.898,16.493,0.15285,10.700
419,104.549,15.012,0.14359,10.051
420,112.003,16.422,0.14662,10.263
421,103.009,20.994,0.20381,14.267
422,102.987,17.987,0.17465,12.226
423,111.000,17.988,0.16205,11.344
424,102.001,17.407,0.17065,11.946
425,108.000,18.000,0.16666,11.666
426,103.000,17.499,0.16989,11.893
427,108.999,17.171,0.15753,11.027
428,106.001,18.000,0.16981,11.887
429,104.999,17.158,0.16341,11.439
430,107.000,17.262,0.16133,11.293
431,106.000,18.001,0.16982,11.887
432,109.000,17.988,0.16503,11.552
433,109.000,18.000,0.16514,11.560
434,102.558,16.941,0.16519,11.563
435,117.441,17.423,0.14835,10.385
436,106.557,17.101,0.16049,11.234
437,100.000,17.533,0.17533,12.273
438,100.445,13.097,0.13039,9.127
439,114.999,17.167,0.14928,10.449
440,106.000,18.002,0.16983,11.888
441,106.000,17.589,0.16593,11.615
442,105.999,17.479,0.16490,11.543
443,106.000,18.002,0.16983,11.888
444,114.001,17.981,0.15773,11.041
445,103.847,14.994,0.14438,10.107
446,106.152,17.148,0.16154,11.308
447,112.000,17.987,0.16060,11.242
448,117.003,19.505,0.16670,11.669
449,109.000,16.815,0.15426,10.798
450,100.000,16.992,0.16992,11.895
451,103.998,15.772,0.15166,10.616
452,113.999,16.807,0.14743,10.320
453,109.531,17.951,0.16389,11.472
454,102.480,14.326,0.13979,9.785
455,109.990,16.884,0.15350,10.745
456,103.000,17.099,0.16601,11.621
457,102.402,16.618,0.16228,11.360
458,105.598,17.600,0.16667,11.667
459,108.999,17.620,0.16165,11.315
460,100.001,16.564,0.16564,11.595
461,106.000,14.847,0.14007,9.805
462,111.000,16.915,0.15239,10.667
463,109.000,16.882,0.15488,10.842
464,100.000,18.867,0.18867,13.207
465,100.361,15.277,0.15222,10.655
466,108.865,17.567,0.16137,11.296
467,101.783,16.501,0.16212,11.348
468,100.000,16.000,0.16000,11.200
469,111.991,16.993,0.15173,10.621
470,112.001,17.996,0.16068,11.247
471,110.000,17.768,0.16153,11.307
472,100.000,17.174,0.17173,12.021
473,108.000,17.937,0.16608,11.626
474,111.000,18.011,0.16226,11.358
475,106.000,14.890,0.14047,9.833
476,109.999,18.000,0.16364,11.455
477,100.000,15.998,0.15998,11.199
478,116.000,16.784,0.14469,10.128
479,113.000,17.777,0.15732,11.012
480,118.001,17.996,0.15250,10.675
481,107.999,17.998,0.16665,11.666
482,113.222,17.039,0.15049,10.534
483,106.111,17.035,0.16054,11.238
484,104.779,17.726,0.16917,11.842
485,107.450,17.900,0.16658,11.661
486,108.439,17.340,0.15990,11.193
487,113.938,18.147,0.15927,11.149
488,100.808,16.972,0.16836,11.785
489,107.153,17.707,0.16525,11.567
490,100.000,17.821,0.17821,12.474
491,101.273,15.213,0.15022,10.515
492,111.162,18.000,0.16192,11.335
493,108.667,16.996,0.15640,10.948
494,110.999,17.570,0.15829,11.080
495,109.001,15.920,0.14605,10.224
496,100.000,15.984,0.15984,11.189
497,104.733,15.211,0.14523,10.166
498,107.269,16.960,0.15810,11.067
499,109.998,16.465,0.14968,10.478
500,109.000,16.994,0.15591,10.914
501,109.000,17.752,0.16286,11.400
502,118.001,17.434,0.14775,10.342
503,117.670,17.003,0.14450,10.115
504,100.000,16.488,0.16488,11.541
505,100.222,15.239,0.15206,10.644
506,100.000,14.821,0.14821,10.375
507,115.108,18.715,0.16259,11.381
508,109.129,17.005,0.15583,10.908
509,100.000,13.956,0.13956,9.769
510,114.873,17.260,0.15026,10.518
511,116.175,16.960,0.14599,10.219
512,110.435,16.856,0.15263,10.684
513,100.000,18.193,0.18193,12.735
514,105.388,14.270,0.13540,9.478
515,105.005,16.919,0.16112,11.279
516,102.995,14.762,0.14333,10.033
517,107.001,17.584,0.16433,11.503
518,111.999,17.303,0.15449,10.814
519,104.338,16.566,0.15877,11.114
520,101.661,14.653,0.14413,10.089
521,104.334,17.352,0.16631,11.642
522,113.667,17.232,0.15160,10.612
523,113.999,17.277,0.15155,10.609
524,106.000,16.091,0.15180,10.626
525,106.001,14.424,0.13608,9.525
526,106.001,17.348,0.16366,11.456
527,111.999,17.986,0.16059,11.241
528,107.000,14.654,0.13695,9.587
529,106.001,16.906,0.15949,11.164
530,110.000,17.992,0.16356,11.449
531,106.000,17.999,0.16980,11.886
532,111.999,17.993,0.16065,11.246
533,106.000,18.001,0.16982,11.887
534,103.001,17.413,0.16905,11.834
535,108.998,17.619,0.16165,11.315
536,109.000,17.991,0.16506,11.554
537,112.001,17.966,0.16041,11.228
538,114.999,17.829,0.15503,10.852
539,100.001,16.945,0.16945,11.861
540,100.000,17.116,0.17116,11.981
541,117.002,17.106,0.14620,10.234
542,101.998,17.376,0.17036,11.925
543,101.999,16.117,0.15801,11.060
544,100.000,17.278,0.17278,12.095
545,111.252,14.959,0.13446,9.412
546,108.749,16.012,0.14723,10.306
547,109.000,16.848,0.15457,10.820
548,103.001,16.232,0.15759,11.032
549,100.000,16.992,0.16992,11.894
550,100.000,13.999,0.13999,9.799
551,109.999,16.996,0.15451,10.816
552,102.000,14.933,0.14641,10.248
553,106.000,17.603,0.16606,11.624
554,115.000,17.740,0.15427,10.799
555,110.000,17.988,0.16353,11.447
556,107.000,17.453,0.16312,11.418
557,100.000,15.997,0.15997,11.198
558,106.001,16.993,0.16031,11.221
559,110.999,18.000,0.16217,11.352
560,108.001,16.521,0.15297,10.708
561,109.002,16.829,0.15439,10.807
562,106.894,16.808,0.15724,11.007
563,107.105,17.536,0.16373,11.461
564,100.000,17.174,0.17174,12.022
565,109.000,16.903,0.15507,10.855
566,101.999,14.996,0.14702,10.292
567,112.000,18.000,0.16072,11.250
568,113.000,17.583,0.15560,10.892
569,111.503,17.991,0.16135,11.294
570,101.497,14.497,0.14284,9.998
571,114.000,17.418,0.15279,10.695
572,113.000,18.000,0.15929,11.151
573,100.003,14.998,0.14998,10.498
574,104.997,16.826,0.16025,11.218
575,113.999,16.836,0.14769,10.338
576,108.000,18.000,0.16667,11.667
577,108.003,18.001,0.16667,11.667
578,113.998,18.058,0.15841,11.089
579,111.000,17.993,0.16210,11.347
580,114.001,17.815,0.15627,10.939
581,111.999,17.320,0.15465,10.825
582,108.000,17.587,0.16284,11.399
583,103.000,16.088,0.15619,10.934
584,104.060,17.831,0.17135,11.995
585,100.112,16.762,0.16744,11.721
586,105.827,16.857,0.15929,11.150
587,111.001,17.721,0.15965,11.175
588,104.000,17.218,0.16556,11.589
589,113.003,17.768,0.15724,11.007
590,100.000,15.633,0.15633,10.943
591,103.997,16.987,0.16334,11.434
592,105.000,17.587,0.16749,11.724
593,104.000,17.444,0.16773,11.741
594,107.999,17.480,0.16185,11.329
595,100.001,16.872,0.16872,11.811
596,102.000,16.767,0.16439,11.507
597,105.001,17.999,0.17141,11.999
598,102.999,16.543,0.16061,11.243
599,106.000,17.998,0.16979,11.885
600,100.000,16.619,0.16619,11.633
601,104.480,16.939,0.16213,11.349
602,103.519,17.516,0.16921,11.845
603,112.000,17.996,0.16068,11.247
604,104.670,17.998,0.17195,12.037
605,109.104,16.377,0.15011,10.507
606,100.000,17.318,0.17318,12.122
607,104.227,16.078,0.15426,10.798
608,113.999,19.045,0.16706,11.694
609,101.115,15.810,0.15635,10.945
610,101.108,14.958,0.14794,10.356
611,111.167,18.079,0.16263,11.384
612,105.496,18.046,0.17106,11.974
613,101.674,15.714,0.15455,10.819
614,109.440,17.775,0.16242,11.369
615,100.000,18.027,0.18027,12.619
616,116.000,16.599,0.14309,10.016
