# recorded=2026-09-18T17:21:45+0800
# uname=Linux iZ0jl59glej0v8rv680qyqZ 6.8.0-137-generic #137-Ubuntu SMP PREEMPT_DYNAMIC Fri Jul 17 20:28:23 UTC 2026 x86_64 x86_64
# python=3.11.15 cpu_count=4
# workers=15 period_s=0.1 beats=1050
beat,wall_ms,cpu_ms,duty,units
124,105.000,26.295,0.25043,17.530
125,100.000,26.213,0.26213,18.349
126,100.000,23.849,0.23849,16.694
127,100.000,25.017,0.25017,17.512
128,105.000,25.197,0.23997,16.798
129,104.536,25.977,0.24850,17.395
130,100.058,25.232,0.25217,17.652
131,100.000,26.216,0.26216,18.351
132,105.411,24.981,0.23698,16.589
133,100.000,26.418,0.26418,18.492
134,107.995,25.866,0.23951,16.766
135,100.000,24.729,0.24729,17.310
136,107.000,26.032,0.24329,17.030
137,104.000,26.633,0.25609,17.926
138,102.734,25.928,0.25238,17.667
139,102.266,25.667,0.25099,17.569
140,103.342,25.302,0.24483,17.138
141,101.657,25.991,0.25568,17.897
142,100.557,24.943,0.24805,17.364
143,100.000,24.965,0.24965,17.476
144,104.444,25.103,0.24034,16.824
145,103.000,25.810,0.25058,17.541
146,104.775,27.046,0.25813,18.069
147,108.224,26.046,0.24067,16.847
148,106.000,26.699,0.25188,17.631
149,102.999,25.681,0.24933,17.453
150,102.001,25.733,0.25228,17.660
151,100.000,26.157,0.26157,18.310
152,101.999,24.073,0.23602,16.521
153,102.612,25.694,0.25040,17.528
154,100.000,27.153,0.27153,19.007
155,100.389,22.706,0.22619,15.833
156,103.000,25.297,0.24561,17.192
157,101.999,26.370,0.25853,18.097
158,105.000,26.301,0.25049,17.534
159,102.000,25.202,0.24708,17.296
160,104.001,25.877,0.24882,17.417
161,102.999,25.257,0.24521,17.165
162,101.000,25.928,0.25672,17.970
163,105.000,25.508,0.24293,17.005
164,100.000,27.231,0.27231,19.062
165,103.001,20.247,0.19657,13.760
166,101.999,21.520,0.21098,14.769
167,104.000,22.774,0.21898,15.328
168,100.000,27.059,0.27059,18.941
169,100.000,26.420,0.26420,18.494
170,101.000,24.424,0.24182,16.928
171,109.001,27.103,0.24865,17.406
172,100.000,24.419,0.24419,17.093
173,104.833,27.088,0.25839,18.087
174,100.000,26.643,0.26643,18.650
175,100.000,23.270,0.23270,16.289
176,108.166,26.054,0.24087,16.861
177,100.001,25.150,0.25150,17.605
178,105.998,26.838,0.25319,17.723
179,102.000,25.226,0.24732,17.312
180,103.000,25.406,0.24666,17.266
181,106.000,26.770,0.25255,17.678
182,103.446,26.092,0.25223,17.656
183,100.000,25.369,0.25369,17.758
184,100.110,24.641,0.24614,17.230
185,100.056,24.768,0.24754,17.328
186,100.054,25.032,0.25018,17.513
187,103.726,25.729,0.24805,17.364
188,100.054,25.688,0.25674,17.972
189,102.553,25.228,0.24600,17.220
190,101.000,25.144,0.24895,17.426
191,105.000,25.973,0.24737,17.316
192,101.000,24.910,0.24663,17.264
193,104.809,26.590,0.25370,17.759
194,112.191,27.316,0.24348,17.044
195,104.115,26.662,0.25608,17.926
196,105.885,26.473,0.25002,17.501
197,106.678,26.988,0.25298,17.709
198,100.000,25.541,0.25541,17.878
199,108.322,26.127,0.24120,16.884
200,107.999,26.635,0.24662,17.264
201,105.967,26.199,0.24724,17.307
202,100.038,25.864,0.25854,18.098
203,106.996,26.399,0.24673,17.271
204,102.000,24.435,0.23956,16.769
205,103.508,27.182,0.26261,18.382
206,100.000,25.062,0.25062,17.543
207,102.493,25.092,0.24482,17.137
208,101.619,25.560,0.25152,17.607
209,103.381,25.464,0.24631,17.242
210,101.999,26.359,0.25842,18.089
211,104.001,25.390,0.24413,17.089
212,106.000,26.022,0.24549,17.184
213,100.000,26.583,0.26583,18.608
214,100.227,22.961,0.22909,16.036
215,100.056,24.714,0.24700,17.290
216,100.000,25.971,0.25971,18.180
217,105.717,25.958,0.24554,17.188
218,100.000,24.795,0.24795,17.357
219,100.000,26.902,0.26902,18.832
220,104.999,24.946,0.23758,16.630
221,107.422,26.417,0.24592,17.214
222,100.057,25.583,0.25568,17.898
223,108.522,26.374,0.24303,17.012
224,103.000,25.182,0.24448,17.114
225,100.000,25.021,0.25021,17.515
226,106.673,27.497,0.25777,18.044
227,107.326,26.351,0.24552,17.186
228,100.000,26.137,0.26137,18.296
229,103.510,25.090,0.24239,16.967
230,100.056,24.914,0.24900,17.430
231,100.055,25.711,0.25697,17.988
232,102.378,24.774,0.24198,16.939
233,101.000,25.113,0.24865,17.405
234,105.000,25.954,0.24718,17.302
235,109.002,27.658,0.25374,17.762
236,103.997,25.529,0.24548,17.184
237,103.001,25.839,0.25087,17.561
238,107.000,27.337,0.25548,17.884
239,106.000,25.589,0.24140,16.898
240,105.000,27.110,0.25819,18.073
241,100.001,24.774,0.24774,17.342
242,100.224,25.433,0.25376,17.763
243,100.055,24.278,0.24264,16.985
244,100.056,25.060,0.25046,17.532
245,100.000,26.688,0.26688,18.681
246,108.665,24.925,0.22937,16.056
247,103.000,26.207,0.25444,17.811
248,103.000,25.566,0.24821,17.375
249,100.000,25.353,0.25353,17.747
250,100.948,25.209,0.24972,17.480
251,105.053,25.936,0.24689,17.282
252,100.000,27.169,0.27169,19.018
253,100.000,23.505,0.23505,16.453
254,102.114,24.808,0.24294,17.006
255,102.886,25.373,0.24661,17.263
256,103.000,25.742,0.24992,17.495
257,101.466,25.922,0.25548,17.883
258,100.058,24.813,0.24799,17.359
259,101.476,24.875,0.24513,17.159
260,102.999,25.592,0.24847,17.393
261,101.001,25.788,0.25532,17.873
262,102.000,25.499,0.24999,17.500
263,101.002,25.155,0.24905,17.434
264,102.409,24.442,0.23867,16.707
265,105.589,25.007,0.23684,16.578
266,104.908,27.063,0.25797,18.058
267,102.093,24.926,0.24415,17.090
268,103.003,25.150,0.24417,17.092
269,104.996,26.537,0.25274,17.692
270,103.002,25.617,0.24870,17.409
271,104.999,26.408,0.25151,17.606
272,100.000,25.192,0.25192,17.635
273,105.001,25.979,0.24742,17.319
274,107.616,26.573,0.24693,17.285
275,105.387,26.741,0.25374,17.762
276,100.000,24.709,0.24709,17.296
277,100.000,24.861,0.24861,17.402
278,105.002,26.177,0.24930,17.451
279,104.996,25.458,0.24246,16.973
280,104.342,26.994,0.25871,18.110
281,100.054,25.281,0.25268,17.687
282,108.603,26.077,0.24011,16.808
283,103.003,26.041,0.25282,17.697
284,100.000,26.730,0.26730,18.711
285,108.997,26.245,0.24079,16.855
286,106.000,26.011,0.24538,17.177
287,102.999,25.925,0.25170,17.619
288,100.177,25.609,0.25564,17.894
289,101.824,24.807,0.24362,17.054
290,100.999,24.778,0.24533,17.173
291,103.000,26.095,0.25335,17.734
292,109.000,27.324,0.25068,17.547
293,100.000,24.371,0.24371,17.059
294,108.000,27.455,0.25421,17.795
295,101.675,25.606,0.25184,17.629
296,100.000,25.024,0.25024,17.517
297,103.324,23.389,0.22637,15.846
298,100.001,26.176,0.26176,18.323
299,104.001,25.617,0.24632,17.242
300,105.999,26.434,0.24938,17.457
301,103.613,24.950,0.24080,16.856
302,102.386,26.740,0.26117,18.282
303,102.001,25.173,0.24679,17.275
304,100.728,25.323,0.25140,17.598
305,106.271,25.029,0.23552,16.486
306,107.000,27.071,0.25300,17.710
307,100.001,25.150,0.25150,17.605
308,102.999,24.984,0.24257,16.980
309,100.000,26.740,0.26740,18.718
310,103.000,23.486,0.22802,15.962
311,101.000,25.822,0.25566,17.896
312,100.000,26.133,0.26133,18.293
313,100.000,24.823,0.24823,17.376
314,103.000,24.364,0.23654,16.558
315,100.999,25.646,0.25392,17.775
316,100.000,24.976,0.24976,17.483
